radius:25.0
size:68^38
path:sample.svg
fields:latitude	longitude
geo:41.35,41.58,-70.7,-70.5
+data:
56.935863495,41.38089552238806,-70.6998705664745	24.546947479,41.38089552238806,-70.69447215747589	19.28465271,41.38089552238806,-70.68907374847726	10.169715881,41.38089552238806,-70.68367533947864	9.231452942,41.38089552238806,-70.67827693048001	9.686862946,41.38089552238806,-70.6728785214814	9.136336327,41.38089552238806,-70.66748011248278	6.58616066,41.38089552238806,-70.66208170348415	10.032692909,41.38089552238806,-70.65668329448553	12.836117744,41.38089552238806,-70.6512848854869	11.034745216,41.38089552238806,-70.64588647648829	12.832909584,41.38089552238806,-70.64048806748967	11.978218079,41.38089552238806,-70.63508965849104	13.530550003,41.38089552238806,-70.62969124949242	13.860564232,41.38089552238806,-70.6242928404938	12.770804405,41.38089552238806,-70.61889443149518	14.361264229,41.38089552238806,-70.61349602249656	12.768312454,41.38089552238806,-70.60809761349793	13.343541145,41.38089552238806,-70.60269920449932	11.540471077,41.38089552238806,-70.59730079550069	12.424074173,41.38089552238806,-70.59190238650207	12.298120499,41.38089552238806,-70.58650397750345	10.908043861,41.38089552238806,-70.58110556850482	8.056566238,41.38089552238806,-70.57570715950621	7.88603735,41.38089552238806,-70.57030875050758	7.410774708,41.38089552238806,-70.56491034150896	0.0599765,41.38089552238806,-70.55951193251035	6.068561554,41.38089552238806,-70.55411352351172	7.394987583,41.38089552238806,-70.5487151145131	7.029710293,41.38089552238806,-70.54331670551447	6.803531647,41.38089552238806,-70.53791829651585	12.184622765,41.38089552238806,-70.53251988751722	11.884745598,41.38089552238806,-70.52712147851861	8.981258392,41.38089552238806,-70.52172306952	8.523646355,41.38089552238806,-70.51632466052136	9.588098526,41.38089552238806,-70.51092625152275	0.0199765,41.38089552238806,-70.50552784252412	0.0199765,41.38089552238806,-70.5001294335255
33.246337891,41.37746268656716,-70.69986529515876	17.66718483,41.37746268656716,-70.69446717109612	8.509976387,41.37746268656716,-70.68906904703348	22.01256752,41.37746268656716,-70.68367092297085	4.725655556,41.37746268656716,-70.67827279890821	8.749257088,41.37746268656716,-70.67287467484559	8.062725067,41.37746268656716,-70.66747655078295	10.409267426,41.37746268656716,-70.66207842672031	9.252262115,41.37746268656716,-70.65668030265768	10.947640419,41.37746268656716,-70.65128217859504	11.153123856,41.37746268656716,-70.6458840545324	10.985866547,41.37746268656716,-70.64048593046977	12.320475578,41.37746268656716,-70.63508780640713	10.966218948,41.37746268656716,-70.62968968234449	12.686835289,41.37746268656716,-70.62429155828187	7.124590874,41.37746268656716,-70.61889343421923	13.47548008,41.37746268656716,-70.6134953101566	9.077904701,41.37746268656716,-70.60809718609396	12.577313423,41.37746268656716,-70.60269906203132	2.980162621,41.37746268656716,-70.59730093796868	11.446012497,41.37746268656716,-70.59190281390605	11.31526947,41.37746268656716,-70.58650468984341	10.408187866,41.37746268656716,-70.58110656578077	10.058636665,41.37746268656716,-70.57570844171815	8.989460945,41.37746268656716,-70.57031031765551	6.657245636,41.37746268656716,-70.56491219359287	0.0599765,41.37746268656716,-70.55951406953024	4.264656067,41.37746268656716,-70.5541159454676	6.628827095,41.37746268656716,-70.54871782140496	7.295977592,41.37746268656716,-70.54331969734233	10.368023872,41.37746268656716,-70.53792157327969	11.052947044,41.37746268656716,-70.53252344921705	11.7617836,41.37746268656716,-70.52712532515443	14.599734306,41.37746268656716,-70.52172720109179	9.767866135,41.37746268656716,-70.51632907702916	9.001257896,41.37746268656716,-70.51093095296652	0.0199765,41.37746268656716,-70.50553282890388	0.0199765,41.37746268656716,-70.50013470484124
27.893890381,41.37402985074627,-70.6998600247579	21.945075989,41.37402985074627,-70.6944621855818	32.576656342,41.37402985074627,-70.68906434640569	12.389317513,41.37402985074627,-70.68366650722959	8.795295715,41.37402985074627,-70.67826866805349	0.939934492,41.37402985074627,-70.67287082887738	1.32693243,41.37402985074627,-70.66747298970128	5.266546249,41.37402985074627,-70.66207515052518	8.68793869,41.37402985074627,-70.65667731134909	4.779154301,41.37402985074627,-70.65127947217297	11.08117485,41.37402985074627,-70.64588163299688	9.692201614,41.37402985074627,-70.64048379382078	6.714942932,41.37402985074627,-70.63508595464467	11.659836769,41.37402985074627,-70.62968811546857	10.012461662,41.37402985074627,-70.62429027629247	11.598889351,41.37402985074627,-70.61889243711636	11.417982101,41.37402985074627,-70.61349459794026	8.535902023,41.37402985074627,-70.60809675876416	10.540942192,41.37402985074627,-70.60269891958805	0.999976516,41.37402985074627,-70.59730108041195	7.691786289,41.37402985074627,-70.59190324123585	9.937547684,41.37402985074627,-70.58650540205976	9.435523987,41.37402985074627,-70.58110756288364	8.351539612,41.37402985074627,-70.57570972370755	6.244357586,41.37402985074627,-70.57031188453145	1.314581752,41.37402985074627,-70.56491404535534	0.379976511,41.37402985074627,-70.55951620617924	1.315978408,41.37402985074627,-70.55411836700314	1.430598736,41.37402985074627,-70.54872052782703	7.17952919,41.37402985074627,-70.54332268865093	5.900075436,41.37402985074627,-70.53792484947483	8.495818138,41.37402985074627,-70.53252701029874	9.629774094,41.37402985074627,-70.52712917112262	10.147310257,41.37402985074627,-70.52173133194653	8.385199547,41.37402985074627,-70.51633349277043	10.135604858,41.37402985074627,-70.51093565359432	0.0199765,41.37402985074627,-70.50553781441822	2.139676809,41.37402985074627,-70.50013997524212
24.612564087,41.37059701492537,-70.69985475527172	21.639036179,41.37059701492537,-70.6944572009327	19.340595245,41.37059701492537,-70.68905964659369	8.709233284,41.37059701492537,-70.68366209225468	8.98008728,41.37059701492537,-70.67826453791567	9.221589088,41.37059701492537,-70.67286698357665	0.099976502,41.37059701492537,-70.66746942923764	7.428836823,41.37059701492537,-70.66207187489863	5.527742386,41.37059701492537,-70.65667432055962	0.099976502,41.37059701492537,-70.6512767662206	10.022526741,41.37059701492537,-70.64587921188159	9.224440575,41.37059701492537,-70.64048165754258	6.268758297,41.37059701492537,-70.63508410320357	7.981246471,41.37059701492537,-70.62968654886457	4.186035156,41.37059701492537,-70.62428899452556	10.629040718,41.37059701492537,-70.61889144018654	10.470894814,41.37059701492537,-70.61349388584753	5.556427956,41.37059701492537,-70.60809633150852	8.399348259,41.37059701492537,-70.60269877716951	0.999976516,41.37059701492537,-70.5973012228305	8.671163559,41.37059701492537,-70.59190366849148	8.864031792,41.37059701492537,-70.58650611415247	8.197360039,41.37059701492537,-70.58110855981346	6.28153038,41.37059701492537,-70.57571100547445	6.803123474,41.37059701492537,-70.57031345113543	5.939457417,41.37059701492537,-70.56491589679642	0.0599765,41.37059701492537,-70.55951834245741	0.0599765,41.37059701492537,-70.5541207881184	2.398878098,41.37059701492537,-70.54872323377938	2.659595251,41.37059701492537,-70.54332567944037	4.196846008,41.37059701492537,-70.53792812510136	6.77753973,41.37059701492537,-70.53253057076235	7.978964329,41.37059701492537,-70.52713301642333	8.436972618,41.37059701492537,-70.52173546208432	8.139314651,41.37059701492537,-70.51633790774531	8.157590866,41.37059701492537,-70.5109403534063	0.0199765,41.37059701492537,-70.50554279906729	4.749569893,41.37059701492537,-70.50014524472827
46.900905609,41.36716417910448,-70.69984948670006	42.001865387,41.36716417910448,-70.69445221714871	7.257568359,41.36716417910448,-70.68905494759736	6.513478279,41.36716417910448,-70.683657678046	8.211649895,41.36716417910448,-70.67826040849464	7.996105194,41.36716417910448,-70.67286313894328	0.099976502,41.36716417910448,-70.66746586939193	6.261524677,41.36716417910448,-70.66206859984058	6.084846497,41.36716417910448,-70.65667133028923	5.713432312,41.36716417910448,-70.65127406073788	6.296299458,41.36716417910448,-70.64587679118651	0.099976502,41.36716417910448,-70.64047952163516	8.74452877,41.36716417910448,-70.6350822520838	8.55321312,41.36716417910448,-70.62968498253245	9.84064579,41.36716417910448,-70.6242877129811	9.503923416,41.36716417910448,-70.61889044342975	9.290651321,41.36716417910448,-70.61349317387838	8.177380562,41.36716417910448,-70.60809590432703	4.587946892,41.36716417910448,-70.60269863477568	3.908339739,41.36716417910448,-70.59730136522433	8.521884918,41.36716417910448,-70.59190409567297	5.936418056,41.36716417910448,-70.58650682612162	7.484827518,41.36716417910448,-70.58110955657025	3.735446215,41.36716417910448,-70.5757122870189	5.048438072,41.36716417910448,-70.57031501746755	4.098898411,41.36716417910448,-70.5649177479162	0.0599765,41.36716417910448,-70.55952047836485	3.0853405,41.36716417910448,-70.5541232088135	3.246413469,41.36716417910448,-70.54872593926214	2.709853649,41.36716417910448,-70.54332866971077	5.379765034,41.36716417910448,-70.53793140015942	6.01823473,41.36716417910448,-70.53253413060807	6.827620983,41.36716417910448,-70.52713686105672	7.445505142,41.36716417910448,-70.52173959150537	3.000417471,41.36716417910448,-70.51634232195401	7.636078358,41.36716417910448,-70.51094505240265	0.0199765,41.36716417910448,-70.5055477828513	0.0199765,41.36716417910448,-70.50015051329994
47.219734192,41.36373134328358,-70.69984421904273	26.582614899,41.36373134328358,-70.69444723422961	7.843876839,41.36373134328358,-70.6890502494165	5.33062458,41.36373134328358,-70.68365326460336	6.223007202,41.36373134328358,-70.67825627979025	6.949721813,41.36373134328358,-70.67285929497713	0.435335189,41.36373134328358,-70.66746231016401	2.185374737,41.36373134328358,-70.6620653253509	3.101683378,41.36373134328358,-70.65666834053776	5.106982231,41.36373134328358,-70.65127135572465	4.954646111,41.36373134328358,-70.64587437091153	5.446140766,41.36373134328358,-70.64047738609841	3.701214314,41.36373134328358,-70.6350804012853	7.35457468,41.36373134328358,-70.62968341647216	8.317657471,41.36373134328358,-70.62428643165904	8.44291687,41.36373134328358,-70.61888944684593	7.323538303,41.36373134328358,-70.61349246203281	8.632889748,41.36373134328358,-70.60809547721968	8.075139046,41.36373134328358,-70.60269849240656	4.807449341,41.36373134328358,-70.59730150759344	7.353397369,41.36373134328358,-70.59190452278033	5.916063786,41.36373134328358,-70.58650753796721	7.095206261,41.36373134328358,-70.58111055315408	1.892627597,41.36373134328358,-70.57571356834096	5.078274727,41.36373134328358,-70.57031658352784	3.452735901,41.36373134328358,-70.56491959871472	1.705254674,41.36373134328358,-70.5595226139016	0.0599765,41.36373134328358,-70.55412562908847	2.173417568,41.36373134328358,-70.54872864427536	4.08770752,41.36373134328358,-70.54333165946224	4.343183041,41.36373134328358,-70.53793467464912	4.295862675,41.36373134328358,-70.532537689836	5.73506546,41.36373134328358,-70.52714070502287	6.70750618,41.36373134328358,-70.52174372020976	6.932896614,41.36373134328358,-70.51634673539664	7.345273972,41.36373134328358,-70.51094975058352	0.0199765,41.36373134328358,-70.5055527657704	0.0199765,41.36373134328358,-70.50015578095727
46.316818237,41.36029850746269,-70.69983895229954	23.536859512,41.36029850746269,-70.69444225217525	3.656811476,41.36029850746269,-70.68904555205094	3.984217167,41.36029850746269,-70.68364885192665	3.884434462,41.36029850746269,-70.67825215180234	5.366999149,41.36029850746269,-70.67285545167805	5.357568264,41.36029850746269,-70.66745875155375	0.099976502,41.36029850746269,-70.66206205142944	0.099976502,41.36029850746269,-70.65666535130515	3.857776403,41.36029850746269,-70.65126865118084	1.844089746,41.36029850746269,-70.64587195105655	4.150297165,41.36029850746269,-70.64047525093225	5.001954079,41.36029850746269,-70.63507855080795	0.882976472,41.36029850746269,-70.62968185068365	4.914833546,41.36029850746269,-70.62428515055934	6.940701008,41.36029850746269,-70.61888845043505	6.673256874,41.36029850746269,-70.61349175031074	5.929656982,41.36029850746269,-70.60809505018645	0.999976516,41.36029850746269,-70.60269835006216	0.999976516,41.36029850746269,-70.59730164993785	5.903805256,41.36029850746269,-70.59190494981355	0.949976504,41.36029850746269,-70.58650824968925	4.871092319,41.36029850746269,-70.58111154956495	0.0599765,41.36029850746269,-70.57571484944066	4.585847855,41.36029850746269,-70.57031814931635	3.11794281,41.36029850746269,-70.56492144919206	0.0599765,41.36029850746269,-70.55952474906775	0.0599765,41.36029850746269,-70.55412804894345	0.0599765,41.36029850746269,-70.54873134881916	2.960629702,41.36029850746269,-70.54333464869485	0.0599765,41.36029850746269,-70.53793794857056	3.59441328,41.36029850746269,-70.53254124844625	4.059675694,41.36029850746269,-70.52714454832196	5.161223412,41.36029850746269,-70.52174784819766	6.408504009,41.36029850746269,-70.51635114807335	5.854659081,41.36029850746269,-70.51095444794906	0.0199765,41.36029850746269,-70.50555774782475	0.0199765,41.36029850746269,-70.50016104770046
17.378206253,41.35686567164179,-70.69983368647033	7.198871613,41.35686567164179,-70.69443727098545	0.999976516,41.35686567164179,-70.68904085550056	2.727386475,41.35686567164179,-70.68364444001568	3.315885782,41.35686567164179,-70.6782480245308	4.596776962,41.35686567164179,-70.67285160904592	5.009319782,41.35686567164179,-70.66745519356104	0.099976502,41.35686567164179,-70.66205877807616	0.099976502,41.35686567164179,-70.65666236259126	0.099976502,41.35686567164179,-70.65126594710638	0.099976502,41.35686567164179,-70.6458695316215	2.364859343,41.35686567164179,-70.64047311613662	4.026525974,41.35686567164179,-70.63507670065174	5.378736019,41.35686567164179,-70.62968028516686	3.748020649,41.35686567164179,-70.62428386968197	6.200374126,41.35686567164179,-70.6188874541971	1.299976468,41.35686567164179,-70.61349103871221	4.946051121,41.35686567164179,-70.60809462322733	5.239089012,41.35686567164179,-70.60269820774245	0.999976516,41.35686567164179,-70.59730179225757	5.401727676,41.35686567164179,-70.59190537677269	5.561983109,41.35686567164179,-70.5865089612878	4.572969913,41.35686567164179,-70.58111254580292	4.360156059,41.35686567164179,-70.57571613031803	0.239976496,41.35686567164179,-70.57031971483315	0.0599765,41.35686567164179,-70.56492329934827	0.0599765,41.35686567164179,-70.55952688386338	0.0599765,41.35686567164179,-70.5541304683785	0.0599765,41.35686567164179,-70.54873405289362	0.179976493,41.35686567164179,-70.54333763740874	3.661359787,41.35686567164179,-70.53794122192386	3.333524466,41.35686567164179,-70.53254480643898	4.397135735,41.35686567164179,-70.5271483909541	4.897337914,41.35686567164179,-70.52175197546921	5.303825378,41.35686567164179,-70.51635555998433	5.112203598,41.35686567164179,-70.51095914449945	4.686254025,41.35686567164179,-70.50556272901457	0.0199765,41.35686567164179,-70.50016631352968
8.272657394,41.3534328358209,-70.69982842155488	0.999976516,41.3534328358209,-70.69443229066003	2.128566742,41.3534328358209,-70.68903615976517	2.532895088,41.3534328358209,-70.68364002887031	2.597478867,41.3534328358209,-70.67824389797545	2.659621,41.3534328358209,-70.6728477670806	3.894327164,41.3534328358209,-70.66745163618573	3.001805305,41.3534328358209,-70.66205550529088	0.099976502,41.3534328358209,-70.65665937439601	0.099976502,41.3534328358209,-70.65126324350116	0.099976502,41.3534328358209,-70.6458671126063	0.099976502,41.3534328358209,-70.64047098171145	0.882976472,41.3534328358209,-70.63507485081658	4.34809351,41.3534328358209,-70.62967871992173	1.754019737,41.3534328358209,-70.62428258902686	3.850155592,41.3534328358209,-70.61888645813201	1.299976468,41.3534328358209,-70.61349032723714	3.989214659,41.3534328358209,-70.6080941963423	3.751506805,41.3534328358209,-70.60269806544743	3.835793734,41.3534328358209,-70.59730193455258	2.823468208,41.3534328358209,-70.59190580365771	3.735598803,41.3534328358209,-70.58650967276286	3.398605824,41.3534328358209,-70.58111354186799	1.461706161,41.3534328358209,-70.57571741097314	0.0599765,41.3534328358209,-70.57032128007828	0.0599765,41.3534328358209,-70.56492514918342	0.0599765,41.3534328358209,-70.55952901828856	0.0599765,41.3534328358209,-70.5541328873937	0.0599765,41.3534328358209,-70.54873675649884	1.664678454,41.3534328358209,-70.54334062560399	1.940529585,41.3534328358209,-70.53794449470912	1.920001268,41.3534328358209,-70.53254836381427	3.606625319,41.3534328358209,-70.5271522329194	4.134902954,41.3534328358209,-70.52175610202455	4.15424633,41.3534328358209,-70.51635997112969	3.517389536,41.3534328358209,-70.51096384023484	2.954238653,41.3534328358209,-70.50556770933997	2.807968616,41.3534328358209,-70.50017157844512
1.19192028,41.35,-70.69982315755304	0.999976516,41.35,-70.69442731119882	1.19590044,41.35,-70.6890314648446	2.158217669,41.35,-70.68363561849038	2.524932623,41.35,-70.67823977213617	0.805455089,41.35,-70.67284392578195	0.099976502,41.35,-70.66744807942773	1.73825717,41.35,-70.66205223307351	0.099976502,41.35,-70.65665638671929	0.099976502,41.35,-70.65126054036507	0.099976502,41.35,-70.64586469401085	2.056168318,41.35,-70.64046884765663	0.882976472,41.35,-70.63507300130242	2.441043615,41.35,-70.6296771549482	3.470992327,41.35,-70.62428130859398	3.929578304,41.35,-70.61888546223976	1.499976516,41.35,-70.61348961588554	3.967283487,41.35,-70.60809376953132	1.504062772,41.35,-70.6026979231771	-0.700023472,41.35,-70.59730207682288	-0.700023472,41.35,-70.59190623046867	-0.700023472,41.35,-70.58651038411445	-0.700023472,41.35,-70.58111453776023	-0.700023472,41.35,-70.57571869140601	-0.700023472,41.35,-70.57032284505179	-0.700023472,41.35,-70.56492699869757	-0.700023472,41.35,-70.55953115234335	1.838936329,41.35,-70.55413530598913	0.243012786,41.35,-70.54873945963492	2.118593693,41.35,-70.5433436132807	1.880278826,41.35,-70.53794776692648	4.714929104,41.35,-70.53255192057226	2.641134739,41.35,-70.52715607421804	2.953972816,41.35,-70.52176022786382	2.273338556,41.35,-70.5163643815096	0.74845922,41.35,-70.51096853515538	0.0199765,41.35,-70.50557268880117	0.0199765,41.35,-70.50017684244695
-data:
